new.sp,old.name
Agrostis avenacea,Lachnagrostis filiformis
Agrostis limitanea,Lachnagrostis limitanea
Agrostis meionectes,Lachnagrostis meionectes
Agrostis avenacea,Lachnagrostis perennis
Agrostis plebeia,Lachnagrostis plebeia
Agrostis preissii,Lachnagrostis preissii
Agrostis aemula,Lachnagrostis punicea
Agrostis billardierei,Lachnagrostis robusta
Agrostis pilosula,Lachnagrostis scabra
Ehrharta stipoides,Microlaena stipoides
Ehrharta tasmanica,Microlaena tasmanica
Heteropholis annua,Mnesithea annua
Coelorachis rottboellioides,Mnesithea rottboellioides
Bambusa moreheadiana,Mullerochloa moreheadiana
Oplismenus hirtellus,Oplismenus aemulus
Oryza rufipogon,Oryza meridionalis
Plagiosetum refractum,Paractaenum refractum
Austrofestuca littoralis,Poa billardierei
Neuropoa fax,Poa fax
Austrofestuca triticoides,Poa pubinervis
Eulalia contorta,Pseudopogonatherum contortum
Eulalia irritans,Pseudopogonatherum irritans
Rytidosperma linkii,Rytidosperma bipartitum
Rytidosperma linkii,Rytidosperma fulvum
Chionochloa oreophila,Rytidosperma oreophilum
Rytidosperma popinense,Rytidosperma popinensis
Poa saxicola,Saxipoa saxicola
Leptaspis tararaensis,Scrotochloa tararaensis
Leptaspis urceolata,Scrotochloa urceolata
Poa queenslandica,Sylvipoa queenslandica
Ehrharta acuminata,Tetrarrhena acuminata
Ehrharta distichophylla,Tetrarrhena distichophylla
Ehrharta juncea,Tetrarrhena juncea
Ehrharta laevis,Tetrarrhena laevis
Ehrharta oreophila,Tetrarrhena oreophila
Eragrostis advena,Thellungia advena
Elymus distichus,Thinopyrum distichum
Brachiaria argentea,Urochloa argentea
Brachiaria atrisola,Urochloa atrisola
Brachiaria distachya,Urochloa distachya
Brachiaria foliosa,Urochloa foliosa
Brachiaria gilesii,Urochloa gilesii
Brachiaria holosericea,Urochloa holosericea
Brachiaria kurzii,Urochloa kurzii
Brachiaria notochthona,Urochloa notochthona
Brachiaria occidentalis,Urochloa occidentalis
Brachiaria piligera,Urochloa piligera
Brachiaria polyphylla,Urochloa polyphylla
Brachiaria praetervisa,Urochloa praetervisa
Brachiaria pubigera,Urochloa pubigera
Brachiaria reptans,Urochloa reptans
Brachiaria subquadripara,Urochloa subquadripara
Brachiaria whiteana,Urochloa whiteana
Panicum prolutum,Walwhalleya proluta
Panicum subxerophilum,Walwhalleya subxerophila
Asparagus asparagoides,Myrsiphyllum asparagoides
Asparagus setaceus,Protasparagus setaceus
Caesalpinia globulorum,Caesalpinia major
Rumex sagittatus,Acetosa sagittata
Asparagus setaceus,Asparagus plumosus
Clematicissus opaca,Cissus opaca
Dolichandra unguis-cati,Macfadyena unguis-cati
Pergularia rostrata,Marsdenia rostrata
Pergularia flavescens,Marsdenia flavescens
Gymnema pleiadenium,Marsdenia pleiadenia
Pergularia viridiflora,Marsdenia viridiflora
Melodinus acutiflorus,Melodinus guilfoylei
Echinostephia aculeata,Stephania aculeata
Ehrharta juncea,Tetrarrhena juncea
Alchornea scandens,Trophis scandens
Vincetoxicum paniculatum,Tylophora paniculata
Vincetoxicum grandiflorum,Tylophora grandiflora
Vincetoxicum barbatum,Tylophora barbata
Vincetoxicum woollsii,Tylophora woollsii
Anchietea pyrifolia,Anchietea salutaris
Baccharis inamoena,Baccharis trinervis
Rourea fluminensis,Bernardinia fluminensis
Pachyptera kerere,Bignonia heterophylla
Uvaria excelsa,Cyathostemma excelsum
Critonia morifolia,Eupatorium megaphyllum
Peplonia organensis,Gonioanthela hilariana
Grewia carpinifolia,Grewia rhamnifolia
Cuervea macrophylla,Hippocratea macrophylla
Elachyptera parvifolia,Hippocratea parvifolia
Durandea jenkinsii,Hugonia jenkinsii
Gongronema latifolium,Marsdenia latifolia
Coelospermum decipiens,Morinda reticulata
Petrea volubilis,Petrea aspera
Piper marginatum,Piper aristolochiaefolium
Manekia obtusa,Piper fluminense
Reissantia indica,Pristimera indica
Rubus canescens,Rubus australis
Rubus canescens,Rubus australis
Rubus canescens,Rubus australis
Rubus buergeri,Rubus moluccanus
Manekia naranjoana,Sarcorhachis naranjoana
Sarcostigma paniculata,Sarcostigma philippinense
Smilax canellifolia,Smilax cumanensis
Smilax purhampuy,Smilax panamensis
Tiliacora racemosa,Tiliacora acuminata
Tinospora sinensis,Tinospora cordifolia
Uvaria littoralis,Uvaria macclurei
Uvaria littoralis,Uvaria macrophylla
Vernonanthura divaricata,Vernonanthura diffusa
Distephanus biafrae,Vernonia biafrae
Cyanthillium wollastonii,Vernonia wollastonii
Aristolochia tagala,Aristolochia acuminata
Aristolochia littoralis,Aristolochia elegans
Stemona lucida,Stemona philippinensis
Billardiera drummondii,Sollya drummondii
Billardiera heterophylla,Sollya heterophylla
Stuckenia pectinata,Potamogeton pectinatus
Dendrobium mooreanum,Dendrobium fairfaxii
Acer sterculiaceum,Acer kungshanense
Banksia spinulosa,Banksia cunninghamii
Zygogynum queenslandianum,Bubbia queenslandiana
Carya ovata,Carya carolinae-septentrionalis
Ceanothus prostratus,Ceanothus pumilus
Chisocheton cumingianus,Chisocheton thorelii
Chrysophyllum argenteum,Chrysophyllum panamense
Cinnamomum triplinerve,Cinnamomum austro
Cistanthe picta,Cistanthe frigida
Dioon edule,Dioon angustifolium
Tasmannia vickeriana,Drimys vickeriana
Lomatia longifolia,Embothrium longifolium
Engelhardtia spicata,Engelhardtia colebrookiana
Gevuina bleasdalei,Grevillea bleasdalei
Holboellia angustifolia,Holboellia fargesi
Illicium parvifolium,Illicium oligandrum
Koelreuteria elegans,Koelreuteria henryi
Litsea elongata,Litsea faberi
Magnolia macrophylla,Magnolia ashei
Magnolia conifera,Magnolia glaucifolia
Magnolia fraseri,Magnolia pyramidata
Manilkara bidentata,Manilkara amazonica
Manilkara jaimiqui,Manilkara bahamensis
Manilkara bidentata,Manilkara nitida
Manilkara bidentata,Manilkara surinamensis
Manilkara boivinii,Manilkara tampolensis
Mastixia rostrata,Mastixia caudatifolia
Mastixia pentandra,Mastixia philippinensis
Magnolia champaca,Michelia pilifera
Montia fontana,Montia minor
Najas marina,Najas intermedia
Najas guadalupensis,Najas muenscheri
Nymphaea nouchali,Nymphaea caerulea
Nymphaea odorata,Nymphaea tuberosa
Ophioglossum nudicaule,Ophioglossum gomezianum
Ophioglossum lusitanicum,Ophioglossum gramineum
Machilus japonica,Persea kusanoi
Ocotea calophylla,Persea velutina
Picramnia antidesma,Picramnia quaternaria
Pinus caribaea,Pinus bahamensis
Pinus strobus,Pinus chiapensis
Pinus cembroides,Pinus discolor
Populus canadensis,Populus curamericana
Populus deltoides,Populus monilifera
Populus canadensis,Populus robusta
Populus deltoides,Populus sargentii
Potamogeton lucens,Potamogeton vaginans
Pouteria torta,Pouteria cooperi
Pouteria glomerata,Pouteria cuprea
Pouteria venosa,Pouteria dasystyla
Pouteria torta,Pouteria echinocarpa
Pouteria torta,Pouteria gutta
Pouteria torta,Pouteria jenmanii
Pouteria torta,Pouteria neglecta
Pouteria torta,Pouteria wurdackii
Quercus saulii,Quercus beadlei
Quercus sinuata,Quercus breviloba
Quercus streimii,Quercus calvescens
Quercus undulata,Quercus pauciloba
Quercus petraea,Quercus polycarpa
Rhamnus alpina,Rhamnus fallax
Frangula californica,Rhamnus tomentella
Ribes trilobum,Ribes gayana
Salix meyeriana,Salix cuspidata
Salix glauca,Salix glaucosericea
Salix exigua,Salix hindsiana
Salix schwerinii,Salix pet-susu
Salix salamonii,Salix sepulchralis
Salix fragilis,Salix viridis
Stewartia pseudocamellia,Stewartia koreana
Swietenia mahagoni,Swietenia mahogonii
Symplocos montana,Symplocos munda
Symplocos cochinchinensis,Symplocos spicata
Melicoccus oliviformis,Talisia intermedia
Tulipa tschimganica,Tulipa anadroma
Ulmus androssowii,Ulmus chumlia
Ulmus bergmanniana,Ulmus lasiophylla
Ulmus davidiana,Ulmus wilsoniana
Xymalos monospora,Xylosma monospora
Abies nordmanniana,Abies bornmuelleriana
Abies pinsapo,Abies marocana
Abies magnifica,Abies shastensis
Larix potaninii,Larix himalaica
Larix gmelinii,Larix olgensis
Larix sibirica,Larix rossica
Larix griffithii,Larix speciosa
Pinus caribaea,Pinus bahamensis
Pinus strobus,Pinus chiapensis
Pinus leiophylla,Pinus chihuahuana
Pinus cembroides,Pinus discolor
Pinus pinaster,Pinus laricio
Acer sterculiaceum,Acer kungshanense
Banksia spinulosa,Banksia cunninghamii
Zygogynum queenslandianum,Bubbia queenslandiana
Carya ovata,Carya carolinae-septentrionalis
Ceanothus prostratus,Ceanothus pumilus
Chisocheton cumingianus,Chisocheton thorelii
Chrysophyllum argenteum,Chrysophyllum panamense
Cinnamomum triplinerve,Cinnamomum austro
Cistanthe picta,Cistanthe frigida
Dioon edule,Dioon angustifolium
Tasmannia vickeriana,Drimys vickeriana
Lomatia longifolia,Embothrium longifolium
Engelhardtia spicata,Engelhardtia colebrookiana
Gevuina bleasdalei,Grevillea bleasdalei
Holboellia angustifolia,Holboellia fargesi
Illicium parvifolium,Illicium oligandrum
Koelreuteria elegans,Koelreuteria henryi
Litsea elongata,Litsea faberi
Magnolia macrophylla,Magnolia ashei
Magnolia conifera,Magnolia glaucifolia
Magnolia fraseri,Magnolia pyramidata
Manilkara bidentata,Manilkara amazonica
Manilkara jaimiqui,Manilkara bahamensis
Manilkara bidentata,Manilkara nitida
Manilkara bidentata,Manilkara surinamensis
Manilkara boivinii,Manilkara tampolensis
Mastixia rostrata,Mastixia caudatifolia
Mastixia pentandra,Mastixia philippinensis
Magnolia champaca,Michelia pilifera
Montia fontana,Montia minor
Najas marina,Najas intermedia
Najas guadalupensis,Najas muenscheri
Nymphaea nouchali,Nymphaea caerulea
Nymphaea odorata,Nymphaea tuberosa
Ophioglossum nudicaule,Ophioglossum gomezianum
Ophioglossum lusitanicum,Ophioglossum gramineum
Machilus japonica,Persea kusanoi
Ocotea calophylla,Persea velutina
Picramnia antidesma,Picramnia quaternaria
Pinus caribaea,Pinus bahamensis
Pinus strobus,Pinus chiapensis
Pinus cembroides,Pinus discolor
Populus canadensis,Populus curamericana
Populus deltoides,Populus monilifera
Populus canadensis,Populus robusta
Populus deltoides,Populus sargentii
Potamogeton lucens,Potamogeton vaginans
Pouteria torta,Pouteria cooperi
Pouteria glomerata,Pouteria cuprea
Pouteria venosa,Pouteria dasystyla
Pouteria torta,Pouteria echinocarpa
Pouteria torta,Pouteria gutta
Pouteria torta,Pouteria jenmanii
Pouteria torta,Pouteria neglecta
Pouteria torta,Pouteria wurdackii
Quercus saulii,Quercus beadlei
Quercus sinuata,Quercus breviloba
Quercus streimii,Quercus calvescens
Quercus undulata,Quercus pauciloba
Quercus petraea,Quercus polycarpa
Rhamnus alpina,Rhamnus fallax
Frangula californica,Rhamnus tomentella
Ribes trilobum,Ribes gayana
Salix meyeriana,Salix cuspidata
Salix glauca,Salix glaucosericea
Salix exigua,Salix hindsiana
Salix schwerinii,Salix pet-susu
Salix salamonii,Salix sepulchralis
Salix fragilis,Salix viridis
Stewartia pseudocamellia,Stewartia koreana
Swietenia mahagoni,Swietenia mahogonii
Symplocos montana,Symplocos munda
Symplocos cochinchinensis,Symplocos spicata
Melicoccus oliviformis,Talisia intermedia
Tulipa tschimganica,Tulipa anadroma
Ulmus androssowii,Ulmus chumlia
Ulmus bergmanniana,Ulmus lasiophylla
Ulmus davidiana,Ulmus wilsoniana
Xymalos monospora,Xylosma monospora
Abies nordmanniana,Abies bornmuelleriana
Abies pinsapo,Abies marocana
Abies magnifica,Abies shastensis
Larix potaninii,Larix himalaica
Larix gmelinii,Larix olgensis
Larix sibirica,Larix rossica
Larix griffithii,Larix speciosa
Pinus caribaea,Pinus bahamensis
Pinus strobus,Pinus chiapensis
Pinus leiophylla,Pinus chihuahuana
Pinus cembroides,Pinus discolor
Pinus pinaster,Pinus laricio
Calothamnus quadrifidus,Calothamnus homalophyllus
Galeopsis ladanum,Galeopsis angustifolia
Empogona kirkii,Tricalysia junodii
Platea excelsa,Platea kinabaluensis
Platea excelsa,Platea montana
Pristimera andongensis,Hippocratea volkensii
Capparis fascicularis,Capparis elaeagnoides
Combretum comosum,Combretum hispidum
Mucuna pruriens,Stizolobium pruriens
Nothocissus penninervis,Cissus penninervis
Monanthotaxis parvifolia,Popowia oliverana
Uvaria lucida,Uvaria virens
Amphicarpaea bracteata,Amphicarpaea edgeworthii
Pueraria montana,Pueraria lobata
Pueraria montana,Pueraria thunbergiana
Vicia sativa,Vicia angustifolia
Pinochia corymbosa,Forsteronia portoricensis
Melodinus australis,Melodinus novo-guineensis
Tontelea ovalifolia,Tontelea richardii
Gouania frangulifolia,Gouania adenophera
Nothocissus sterculiifolia,Cissus sterculifolia
Dioscorea pilosiuscula,Dioscorea sapindoides
Fridericia mollissima,Arrabidaea mollisima
Sphedamnocarpus pruriens,Sphedamnocarpus galphimiifolius
Dendrobium speciosum,Dendrobium tarberi
Epidendrum flexuosum,Epidendrum imatophyllum
Anthurium pentaphyllum,Anthurium bombacifolium
Hugonia serrata,Hugonia mystax
Premna coriacea,Premna villosa
Loeseneriella africana,Hippocratea africanna
Combretum paraguariense,Thiloa paraguarensis
Stictocardia tiliifolia,Ipomoea companulata
Cayaponia laciniosa,Kedrostis courtallensis
Hugonia serrata,Hugonia mystax
Jasminum angustifolium,Jasminum sessiliforum
Premna coriacea,Premna villosa
Ononis spinosa,Ononis repens
Genista sagittalis,Chamaespartium sagittal
Ononis spinosa,Ononis arvensis
Helianthemum oelandicum,Helianthemum canum
Rosa caesia,Rosa vosagiaca
Thlaspi caerulescens,Thlaspi calaminare
Dactylorhiza majalis,Dactylorhiza sphagnicola
Vicia tenuifolia,Vicia dalmatica
Cupressus guadalupensis,Cupressus forbesii
Juniperus virginiana,Juniperus silicicola
Taxodium distichum,Taxodium ascendens
Cedrus libani,Cedrus brevifolia
Acer coriaceum,Acer creticum
Acer pectinatum,Acer forrestii
Acer tataricum,Acer ginnala
Acer caesium,Acer giraldii
Acer saccharum,Acer grandidentatum
Acer saccharum,Acer leucoderme
Acer cappadocicum,Acer lobelii
Acer saccharum,Acer nigrum
Acer campbellii,Acer sinense
Acer saccharum,Acer skutchii
Acer heldreichii,Acer trautvetteri
Acer caudatum,Acer ukurunduense
Acer campbellii,Acer wilsonii
Alnus alnobetula,Alnus fruticosa
Alnus incana,Alnus rugosa
Alnus alnobetula,Alnus sinuata
Alnus incana,Alnus tenuifolia
Betula utilis,Betula jacquemontii
Betula platyphylla,Betula mandschurica
Betula lenta,Betula uber
Adansonia fony,Adansonia rubrostipa
Buxus sempervirens,Buxus hyrcana
Celtis australis,Celtis caucasica
Peltogyne paniculata,Peltogyne pubescens
Quercus sinuata,Quercus breviloba
Carya glabra,Carya ovalis
Magnolia macrophylla,Magnolia ashei
Magnolia fraseri,Magnolia pyramidata
Ficus natalensis,Ficus triangularis
Nothofagus fusca,Nothofagus truncata
Nyssa sylvatica,Nyssa biflora
Syringa reticulata,Syringa pekinensis
Amelanchier alnifolia,Amelanchier florida
Prunus domestica,Prunus insititia
Manilkara jaimiqui,Manilkara bahamensis
Tilia americana,Tilia heterophylla
Xerophyta dasylirioides,Xerophyta pectinata
Xerophyta dasylirioides,Xerophyta andringitrensis
Xerophyta dasylirioides,Xerophyta brevifolia
Xerophyta dasylirioides,Xerophyta tulearensis
Monstera adansonii,Monstera blanchetii
Homalomena humilis,Homalomena minor
Tulipa armena,Tulipa foliosa
Allium paniculatum,Allium meronense
Allium pustulosum,Allium aladaghense
Sparaxis grandiflora,Ixia parva
Ixia latifolia,Ixia ramulosa
Ixia longituba,Ixia bellendenii
Lachenalia aloides,Lachenalia flava
Eucomis autumnalis,Eucomis amaryllidifolia
Albuca tenuifolia,Albuca annulata
Lachenalia orchioides,Lachenalia sessiliflora
Lachenalia unifolia,Lachenalia schlechteri
Lachenalia unifolia,Lachenalia wrightii
Lachenalia aloides,Lachenalia quadricolor
Livistona papuana,Saribus papuanus
× Agroelymus,Elymus mossii
Carex brevicuspis,Carex basiflora
Carex viridula,Carex demissa
Carex viridula,Carex lepidocarpa
Carex binderi,Carex gogelana
Carex viridula,Carex lepidocarpa
Carex viridula,Carex saxilittoralis
Carex manca,Carex jiuhuaensis
Cyperus conglomeratus,Cyperus pachyrhizus
Carex viridula,Carex demissa
Carex lenticularis,Carex kelloggii
Carex viridula,Carex lepidocarpa
Rhynchospora nervosa,Rhynchospora pura
Carex viridula,Carex lepidocarpa
Miscanthus sacchariflorus,Miscanthus lutarioriparius
Carex viridula,Carex lepidocarpa
Carex viridula,Carex demissa
Commelina nigritana,Commelina gambiae
Commelina nigritana,Commelina gambiae
Alpinia malaccensis,Alpinia nobilis
Chondrosum gracile,Bouteloua gracillis
Bonellia macrocarpa,Jacquinia pungens
Tilia europaea,Tilia vulgaris
Triticum dicoccon,Triticum dicoccum
Acer saccharum,Acer skutchii
Acer monspessulanum,Acer hermoneum
Acer opalus,Acer obtusatum
Acer oliverianum,Acer serrulatum
Acer hyrcanum,Acer stevenii
Acer monspessulanum,Acer ibericum
Acer oblongum,Acer albo-purpurascens
Acer saccharum,Acer leucoderme
Acer cappadocicum,Acer lobelii
Acer amplum,Acer catalpifolium
Acer cappadocicum,Acer cultratum
Acer saccharum,Acer floridanum
Acer saccharum,Acer nigrum
Acer campbellii,Acer sinense
Acer heldreichii,Acer trautvetteri
Acer caudatum,Acer ukurunduense
Acer pectinatum,Acer laxiflorum
Semecarpus anacardium,Anacardium orientale
Campnosperma coriaceum,Campnosperma macrophylla
Pistacia chinensis,Pistacia integerrima
Antrocaryon amazonicum,Poupartia amazonica
Sclerocarya birrea,Sclerocarya caffra
Aspidosperma desmanthum,Aspidosperma cruenta
Ilex perado,Ilex platyphylla
Aralia elata,Aralia mandshurica
Avicennia marina,Avicennia lanata
Alnus incana,Alnus tenuifolia
Betula insignis,Betula austro-sinensis
Betula platyphylla,Betula mandshurica
Betula divaricata,Betula middendorffi
Betula lenta,Betula uber
Betula pubescens,Betula tortuosa
Jacaranda obtusifolia,Jacaranda rhombifolia
Adansonia fony,Adansonia rubrostipa
Rhodognaphalon mossambicense,Bombax mossambicense
Bombax anceps,Bombax valetorii
Ceiba aesculifolia,Ceiba parvifolia
Durio lowianus,Durio wrayii
Ehretia cymosa,Ehretia silvatica
Canarium madagascariense,Canarium boivini
Commiphora edulis,Commiphora boiviniana
Protium giganteum,Protium crassifolium
Boscia angustifolia,Boscia corymbosa
Coussapoa asperifolia,Coussapoa magnifolia
Pourouma tomentosa,Pourouma apiculata
Couepia guianensis,Couepia glandulosa
Hirtella bicornis,Hirtella caudata
Atuna racemosa,Parinari asperula
Parinari costata,Parinari rubiginosa
Atuna racemosa,Parinari villamilii
Calophyllum calaba,Calophyllum australianum
Calophyllum lanigerum,Calophyllum austrocoriaceum
Calophyllum teysmannii,Calophyllum inophylloide
Calophyllum calaba,Calophyllum saigonense
Terminalia eichleriana,Buchenavia punctata
Combretum collinum,Combretum binderianum
Ipomoea wolcottiana,Ipomoea calodendron
Nyssa sylvatica,Nyssa biflora
Carpinus londoniana,Carpinus lanceolata
Weinmannia balbisiana,Weinmannia tuerckheimii
Daphniphyllum pentandrum,Daphniphyllum oldhami
Daphniphyllum glaucescens,Daphniphyllum lancifolium
Anisoptera thurifera,Anisoptera polyandra
Dipterocarpus caudatus,Dipterocarpus penangianus
Dipterocarpus fagineus,Dipterocarpus pseudo-fagineus
Shorea assamica,Shorea philippinensis
Diospyros capreifolia,Diospyros melinonii
Diospyros capreifolia,Diospyros melinoni
Diospyros acapulcensis,Diospyros nicaraguensis
Euclea racemosa,Euclea schimperi
Elaeagnus angustifolia,Elaeagnus oxycarya
Elaeocarpus obtusus,Elaeocarpus apiculatus
Alchornea glandulosa,Alchornea iricurana
Vernicia montana,Aleurites montana
Reutealis trisperma,Aleurites trisperma
Aporosa octandra,Aporosa microcalyx
Aporosa octandra,Aporosa chinensis
Conceveiba praealta,Cleidion prealtum
